,Kategori Wilayah,Kode Wilayah,Nama Wilayah
602,Kelurahan,1102142013,Kisam Lestari
603,Kelurahan,1102142014,Kisam Kute Rambe
604,Kelurahan,1102142015,Lawe Polak
605,Kelurahan,1102142016,Lawes Sumur Sepakat
606,Kelurahan,1102142017,Setia Baru
607,Kelurahan,1102142018,Teger Miko
608,Kelurahan,1102152001,Salim Pinim I
609,Kelurahan,1102152002,Jambur Damar
610,Kelurahan,1102152003,Alur Langsat
611,Kelurahan,1102152004,Rambah Sayang
612,Kelurahan,1102152006,Rumah Luar
613,Kelurahan,1102152007,Tenembak  Alas
614,Kelurahan,1102152008,Lawe Tungkal
615,Kelurahan,1102152009,Salim Pinim II
616,Kelurahan,1102152010,Jambukh Pekhmate
617,Kelurahan,1102152011,Khutung Mbelang
618,Kelurahan,1102152012,Timang Rasa
619,Kelurahan,1102152013,Stambul Jaya
620,Kelurahan,1102152014,Alur Nangke
621,Kelurahan,1102152015,Kute Mejile
622,Kelurahan,1102162001,Bintang Alga Musara
623,Kelurahan,1102162002,Bintang Bukit Indah
624,Kelurahan,1102162003,Tanjung Sari
625,Kelurahan,1102162004,Bun-bun Alas
626,Kelurahan,1102162005,Naga Timbul
627,Kelurahan,1102162006,Gunung Pak-Pak
628,Kelurahan,1102162007,Bukit Meriah
629,Kelurahan,1102162008,Permata Musara
630,Kelurahan,1102162009,Laut Tawar
631,Kelurahan,1102162010,Kane Mende
632,Kelurahan,1102162011,Lawe Sekhakut
633,Kelurahan,1102162012,Bunbun Indah
634,Kelurahan,1102162013,Suka Damai
635,Kelurahan,1102162014,Tuah Kekhine
636,Kelurahan,1102162015,Punce Nali
637,Kelurahan,1102162016,Sade Ate
638,Kelurahan,1102162017,Akhih Majile
639,Kelurahan,1102162018,Ukhat Peseluk
640,Kelurahan,1102162019,Tunas Mude
641,Kelurahan,1102162020,Gaye Sendah
642,Kelurahan,1102162021,Kute Hakhapen
643,Kelurahan,1102162022,Kompas
644,Kelurahan,1102162023,Sepakat
645,Kelurahan,1103012001,Alue Luddin Sa
646,Kelurahan,1103012002,Alue Luddin Dua
647,Kelurahan,1103012003,Alue Dalam
648,Kelurahan,1103012004,Dama Pulo Sa
649,Kelurahan,1103012005,Dama Pulo Dua
650,Kelurahan,1103012006,Buket Kulam
651,Kelurahan,1103012007,Seuneubok Teungoh
652,Kelurahan,1103012008,Jungka Gajah
653,Kelurahan,1103012009,Seuneubok Simpang
654,Kelurahan,1103012010,Matang Pineung
655,Kelurahan,1103012011,Lhok Geulumpang
656,Kelurahan,1103012012,Blang Buket
657,Kelurahan,1103012013,Meunasah Keutapang
658,Kelurahan,1103012014,Buket Rumia
659,Kelurahan,1103012015,Alue Gadeng
660,Kelurahan,1103012016,Kapai Baro
661,Kelurahan,1103012017,Seuneubok  Tuha Sa
662,Kelurahan,1103012018,Seuneubok  Tuha Dua
663,Kelurahan,1103012019,Seuneubok  Buloh
664,Kelurahan,1103012020,Gaseh Sayang
665,Kelurahan,1103012021,Alue Lhok
666,Kelurahan,1103012022,Trieng Gadeng
667,Kelurahan,1103012023,Grong-Grong
668,Kelurahan,1103012024,Matang Geuto
669,Kelurahan,1103012025,Alue Merbo
670,Kelurahan,1103012026,Buket Raya
671,Kelurahan,1103012027,Gampong Keude
672,Kelurahan,1103012028,Peukan Idi Cut
673,Kelurahan,1103012029,Gampong Beunot
674,Kelurahan,1103012030,Seuneubok  Baroh
675,Kelurahan,1103012031,Teupin Drum
676,Kelurahan,1103012032,Kuala Idi Cut
677,Kelurahan,1103012034,Seuneubok  Aceh
678,Kelurahan,1103012035,Gampong Baro
679,Kelurahan,1103012036,Bagok Panah Sa
680,Kelurahan,1103012037,Bagok Panah Dua
681,Kelurahan,1103012038,Bagok Panah Lhee
682,Kelurahan,1103012039,Bagok Panah Peut
683,Kelurahan,1103012040,Buket Tualang
684,Kelurahan,1103012041,Keumuneng Sa
685,Kelurahan,1103012042,Keumuneng Dua
686,Kelurahan,1103012043,Keumuneng Lhee
687,Kelurahan,1103012044,Keumuneng Peut
688,Kelurahan,1103012045,Keumuneng Limong
689,Kelurahan,1103012046,Meunasah Blang
690,Kelurahan,1103022001,Blang Keumahang
691,Kelurahan,1103022002,Blang Jambee
692,Kelurahan,1103022003,Keumuneng
693,Kelurahan,1103022004,Ladang Baro
694,Kelurahan,1103022005,Buket Panyang
695,Kelurahan,1103022006,Seuneubok  Rambong
696,Kelurahan,1103022007,Seuneubok  Baro
697,Kelurahan,1103022008,Blang Mideun
698,Kelurahan,1103022009,Paya Bakong
699,Kelurahan,1103022010,Teupin Raya
700,Kelurahan,1103022011,Lhok Rambong
701,Kelurahan,1103022012,Julok Tunong
702,Kelurahan,1103022013,Ulee Ateung
703,Kelurahan,1103022014,Ulee Blang
704,Kelurahan,1103022015,Labuhan
705,Kelurahan,1103022016,Naleung
706,Kelurahan,1103022017,Mane Rampak
707,Kelurahan,1103022018,Matang
708,Kelurahan,1103022019,Blang Uyok
709,Kelurahan,1103022020,Blang Pauh Sa
710,Kelurahan,1103022021,Blang Pauh Dua
711,Kelurahan,1103022022,Ulee Tanoh
712,Kelurahan,1103022023,Keude Kuta Binjei
713,Kelurahan,1103022024,Bukit Seroja
714,Kelurahan,1103022025,Kuala Geulumpang
715,Kelurahan,1103022026,Gampong Baro
716,Kelurahan,1103022027,Tumpok Teungoh
717,Kelurahan,1103022028,Seumatang
718,Kelurahan,1103022029,Ujong Tunong
719,Kelurahan,1103022030,Bukit Dindeng
720,Kelurahan,1103022031,Paya Pasi
721,Kelurahan,1103022032,Alue Cek Doi
722,Kelurahan,1103022033,Blang Gleum
723,Kelurahan,1103022034,Tanjong Tok Blang
724,Kelurahan,1103022035,Buket Makmu
725,Kelurahan,1103022036,Lhok Seuntang
726,Kelurahan,1103022037,Simpang Lhee
727,Kelurahan,1103032001,Gampong Jawa
728,Kelurahan,1103032002,Keude Blang
729,Kelurahan,1103032003,Tanoh Anoe
730,Kelurahan,1103032004,Kuala Peudawa Puntong
731,Kelurahan,1103032005,Gampong Aceh
732,Kelurahan,1103032006,Kuta Blang
733,Kelurahan,1103032007,Gampong Tanjong
734,Kelurahan,1103032008,Blang Geulumpang
735,Kelurahan,1103032009,Meunasah  Pu'uk
736,Kelurahan,1103032010,Bantayan Timu
737,Kelurahan,1103032011,Keutapang  Mameh
738,Kelurahan,1103032012,Seuneubok  Rambong
739,Kelurahan,1103032013,Kuala Idi
740,Kelurahan,1103032014,Keude Aceh
741,Kelurahan,1103032023,Seuneubok Bacee
742,Kelurahan,1103032029,Titi Baro
743,Kelurahan,1103032047,Tanjong Kapai
744,Kelurahan,1103032048,Alue Dua Muka O
745,Kelurahan,1103032049,Alue Dua Muka S
746,Kelurahan,1103032050,Ulee Blang
747,Kelurahan,1103032051,Buket Jok
748,Kelurahan,1103032052,Buket Meulinteung
749,Kelurahan,1103032053,Gampong Jalan
750,Kelurahan,1103032054,Teupin Batee
751,Kelurahan,1103032055,Buket Langa
752,Kelurahan,1103032056,Buket Pala
753,Kelurahan,1103032057,Buket Juara
754,Kelurahan,1103032058,Seuneubok Tutong
755,Kelurahan,1103032059,Seuneubok Tuha
756,Kelurahan,1103032060,Sampoimah
757,Kelurahan,1103032061,Dama pulo
758,Kelurahan,1103032062,Gureb Blang
759,Kelurahan,1103032064,Gampong Baro
760,Kelurahan,1103032065,Seuneubok Teungoh P.Puntong
761,Kelurahan,1103032067,Kuta Lawah
762,Kelurahan,1103042001,Jambo Labu
763,Kelurahan,1103042002,Alue Canang
764,Kelurahan,1103042003,Alue Drien
765,Kelurahan,1103042004,Buket Tiga
766,Kelurahan,1103042005,Benteng
767,Kelurahan,1103042006,Afeling II Bukit
768,Kelurahan,1103042007,Keumuneng  Hulu
769,Kelurahan,1103042008,Peutow
770,Kelurahan,1103042009,Alue Buloh
771,Kelurahan,1103042010,Alue Teh
772,Kelurahan,1103042011,Paya Rambong
773,Kelurahan,1103042012,Alue Gadeng SA
774,Kelurahan,1103042013,Paya Tampah
775,Kelurahan,1103042014,Paya Bili Dua
776,Kelurahan,1103042015,Paya Bili Sa
777,Kelurahan,1103042016,Paya Peulawi
778,Kelurahan,1103042017,Keude Birem
779,Kelurahan,1103042018,Bayeun
780,Kelurahan,1103042019,Aramiyah
781,Kelurahan,1103042020,Blang Tualang
782,Kelurahan,1103042021,Buket Seuleumak
783,Kelurahan,1103042022,Birem Rayeuk
784,Kelurahan,1103042023,Alue Gadeng
785,Kelurahan,1103042024,Alue Gadeng Dua
786,Kelurahan,1103042025,Alue Sentang
787,Kelurahan,1103042026,Merbou Dua
788,Kelurahan,1103042027,Alue Nyamoek
789,Kelurahan,1103052001,Lokop
790,Kelurahan,1103052002,Terujak
791,Kelurahan,1103052003,Tualang
792,Kelurahan,1103052004,Leles
793,Kelurahan,1103052005,Ujung Karang
794,Kelurahan,1103052006,Nalon
795,Kelurahan,1103052007,Jering
796,Kelurahan,1103052008,Loot
797,Kelurahan,1103052009,Seku Alan
798,Kelurahan,1103052010,Sunti
799,Kelurahan,1103052011,Umah Taring
800,Kelurahan,1103052012,Bunin
801,Kelurahan,1103052013,Sembuang
802,Kelurahan,1103052014,Seuleumak
803,Kelurahan,1103052015,Mesir
804,Kelurahan,1103052016,Rampah
805,Kelurahan,1103052022,Arul Durin
806,Kelurahan,1103062001,Keude Bagok Sa
807,Kelurahan,1103062002,Keude Bagok Dua
808,Kelurahan,1103062003,Asan Tanjong
809,Kelurahan,1103062004,Bantayan
810,Kelurahan,1103062005,Matang Seuleumak
811,Kelurahan,1103062006,Teupin Pukat
812,Kelurahan,1103062007,Matang Neuheun
813,Kelurahan,1103062008,Kuala Bagok
814,Kelurahan,1103062009,Meunasah  Teungoh
815,Kelurahan,1103062010,Medang Ara
816,Kelurahan,1103062011,Peulawi
817,Kelurahan,1103062012,Baroh Bugeng
818,Kelurahan,1103062013,Seumatang  Aron
819,Kelurahan,1103062014,Blang Panjou
820,Kelurahan,1103062025,Pulo U
821,Kelurahan,1103062026,Cot Asan
822,Kelurahan,1103062027,Paya Enjee
823,Kelurahan,1103062028,Seuleumak Muda
824,Kelurahan,1103062029,Matang Panyang
825,Kelurahan,1103062030,Meunasah Hagu
826,Kelurahan,1103062031,Matang Kunyet
827,Kelurahan,1103062032,Buket Panjou
828,Kelurahan,1103062033,Buket Meurak
829,Kelurahan,1103062034,Buket Panyang
830,Kelurahan,1103062035,Seuneubok Dalam
831,Kelurahan,1103062036,Gampong Mesjid
832,Kelurahan,1103062037,Alue Siwah Serdang
833,Kelurahan,1103062038,Gampong Lhee
834,Kelurahan,1103062039,Beurandang
835,Kelurahan,1103062040,Gampong Jalan
836,Kelurahan,1103062041,Seuneubok Rambong
837,Kelurahan,1103072001,Pasir Putih
838,Kelurahan,1103072002,Tualang
839,Kelurahan,1103072003,Keude Peureulak
840,Kelurahan,1103072004,Leuge
841,Kelurahan,1103072005,Uteun Dama
842,Kelurahan,1103072006,Punti
843,Kelurahan,1103072007,Alue Dua Paya Gajah
844,Kelurahan,1103072008,Blang Bitra
845,Kelurahan,1103072009,Kuala Bugak
846,Kelurahan,1103072010,Paya Lipah
847,Kelurahan,1103072011,Seumatang  Muda Itam
848,Kelurahan,1103072012,Lhok Dalam
849,Kelurahan,1103072013,Beusa Meuranoe
850,Kelurahan,1103072014,Bangka Rimung
851,Kelurahan,1103072015,Tanoh Rata
852,Kelurahan,1103072016,Bandrong
853,Kelurahan,1103072017,Blang Balok
854,Kelurahan,1103072018,Cot Muda Itam
855,Kelurahan,1103072019,Keumuneng
856,Kelurahan,1103072020,Kuala Leuge
857,Kelurahan,1103072021,Balee Buya
858,Kelurahan,1103072022,Alue Nibong
859,Kelurahan,1103072023,Seuneubok Peusangan
860,Kelurahan,1103072024,Seuneubok Aceh
861,Kelurahan,1103072025,Seuneubok Pidie
862,Kelurahan,1103072026,Dama Tutong
863,Kelurahan,1103072027,Matang Gleum
864,Kelurahan,1103072028,Lubok Pempeng
865,Kelurahan,1103072029,Buket Pala
866,Kelurahan,1103072030,Paya Kalui
867,Kelurahan,1103072031,Cek Mbon
868,Kelurahan,1103072032,Paya Meuligou
869,Kelurahan,1103072033,Blang Simpo
870,Kelurahan,1103072034,Blang Batee
871,Kelurahan,1103072035,Matang Peulawi
872,Kelurahan,1103072036,Cot Geulumpang
873,Kelurahan,1103072037,Alue Rambong
874,Kelurahan,1103072038,Cot Keh
875,Kelurahan,1103082001,Bayeun
876,Kelurahan,1103082002,Rantau Panjang
877,Kelurahan,1103082003,Alue Raya
878,Kelurahan,1103082004,Alue Kumba
879,Kelurahan,1103082005,Seuneubok  Dalam
880,Kelurahan,1103082006,Alue Seuleumak
881,Kelurahan,1103082007,Sarah Kayee
882,Kelurahan,1103082008,Damar Siput
883,Kelurahan,1103082009,Simpang Peut
884,Kelurahan,1103082010,Simpang Aneuh
885,Kelurahan,1103082011,Alue Punti
886,Kelurahan,1103082012,Alue Kaul
887,Kelurahan,1103082013,Sarah Teube
888,Kelurahan,1103082014,Alue Tuwi
889,Kelurahan,1103092001,Peulalu
890,Kelurahan,1103092002,Nicah Awe
891,Kelurahan,1103092003,Alue Buloh Sa
892,Kelurahan,1103092004,Alue Buloh Dua
893,Kelurahan,1103092005,Teupin Breuh
894,Kelurahan,1103092006,Matang Rayeuk
895,Kelurahan,1103092007,Matang Kumbang
896,Kelurahan,1103092008,Blang Nie
897,Kelurahan,1103092010,Bantayan
898,Kelurahan,1103092011,Matang Weng
899,Kelurahan,1103092012,Alue Mulieng
900,Kelurahan,1103092013,Pucok Alue Dua
901,Kelurahan,1103092014,Gampong Blang
902,Kelurahan,1103092015,Keude Tuha
903,Kelurahan,1103092016,Kuala Simpang Ulim
904,Kelurahan,1103092017,Lampoh Rayeuk
905,Kelurahan,1103092018,Teupin Mamplam
906,Kelurahan,1103092019,Titi Baroh
907,Kelurahan,1103092020,Pucok Alue Sa
908,Kelurahan,1103092021,Pucok Alue Barat
909,Kelurahan,1103092022,Arakundo
910,Kelurahan,1103092023,Gampong Baro
911,Kelurahan,1103092024,Matang Seupeng
912,Kelurahan,1103102001,Paya Unou
913,Kelurahan,1103102002,Seuneubok  Johan
914,Kelurahan,1103102003,Seuneubok  Baro
915,Kelurahan,1103102004,Pulo Blang
916,Kelurahan,1103102005,Blang Barom
917,Kelurahan,1103102006,Seuneubok Dalam
918,Kelurahan,1103102007,Seuleumak Muda
919,Kelurahan,1103102008,Bhom Lama
920,Kelurahan,1103102009,Pasi Puteh
921,Kelurahan,1103102010,Alue Dua
922,Kelurahan,1103102011,Buket Pala
923,Kelurahan,1103102012,Mata Ie
924,Kelurahan,1103102013,Alue Udep
925,Kelurahan,1103102014,Seumali
926,Kelurahan,1103102015,Punti Payong
927,Kelurahan,1103102016,Paya Palas
928,Kelurahan,1103102017,Tampak
929,Kelurahan,1103102018,Kliet
930,Kelurahan,1103102019,Alue Geunteng
931,Kelurahan,1103102020,Pertamina
932,Kelurahan,1103102021,Alue Batee
933,Kelurahan,1103102022,Beurandang
934,Kelurahan,1103102024,Seumanah  Jaya
935,Kelurahan,1103112001,Blang Seunong
936,Kelurahan,1103112002,Suka Damai
937,Kelurahan,1103112003,Pante Labu
938,Kelurahan,1103112004,Pante Rambong
939,Kelurahan,1103112005,Alue Ie Mirah
940,Kelurahan,1103112006,Seuneubok  Tuha
941,Kelurahan,1103112007,Seuneubok  Saboh
942,Kelurahan,1103112008,Buket Kareung
943,Kelurahan,1103112009,Buket Bata
944,Kelurahan,1103112010,Meunasah  Tunong
945,Kelurahan,1103112011,Meunasah  Teungoh
946,Kelurahan,1103112012,Keude Baro
947,Kelurahan,1103112013,Matang Perlak
948,Kelurahan,1103112014,Grong-grong
949,Kelurahan,1103112015,Matang Kruet
950,Kelurahan,1103112016,Meunasah Leubok
951,Kelurahan,1103112017,Pante Panah
952,Kelurahan,1103112018,Paya Demam Sa
953,Kelurahan,1103112019,Paya Demam Dua
954,Kelurahan,1103112020,Paya Demam Lhee
955,Kelurahan,1103112021,Matang Pudeng
956,Kelurahan,1103112022,Putoh Sa
957,Kelurahan,1103112023,Putoh Dua
958,Kelurahan,1103112024,Sah Raja
959,Kelurahan,1103112025,Sijudo
960,Kelurahan,1103122001,Madat
961,Kelurahan,1103122002,Matang Keupula Sa
962,Kelurahan,1103122003,Matang Keupula Dua
963,Kelurahan,1103122004,Matang Keupula Lhee
964,Kelurahan,1103122005,Ulee Ateung
965,Kelurahan,1103122006,Blang Ubit
966,Kelurahan,1103122007,Matang Guru
967,Kelurahan,1103122008,Pantee Bayam
968,Kelurahan,1103122009,Meunasah  Asan
969,Kelurahan,1103122010,Meunasah  Tingkeum
970,Kelurahan,1103122011,Lueng Dua
971,Kelurahan,1103122012,Lueng Peut
972,Kelurahan,1103122013,Paya Demam Peut
973,Kelurahan,1103122014,Abeuk Geulanteu
974,Kelurahan,1103122015,Rambong Lop
975,Kelurahan,1103122016,Tanjong Ara
976,Kelurahan,1103122017,Matang Jrok
977,Kelurahan,1103122018,Paya Naden
978,Kelurahan,1103122019,Tanjong Minjei
979,Kelurahan,1103122020,Pante Merbo
980,Kelurahan,1103122021,Blang Awe
981,Kelurahan,1103122022,Bintah
982,Kelurahan,1103122023,Seuneubok Pidie
983,Kelurahan,1103122024,Blang Andam
984,Kelurahan,1103122025,Matang Nibong
985,Kelurahan,1103122026,Lueng Sa
986,Kelurahan,1103132001,Seuneubok Bayu
987,Kelurahan,1103132002,Alue Ie Itam
988,Kelurahan,1103132003,Blang Nisan
989,Kelurahan,1103132004,Bandar Baro
990,Kelurahan,1103132005,Alue Patong
991,Kelurahan,1103132006,Alue Ie Mirah
992,Kelurahan,1103132007,Suka Makmur
993,Kelurahan,1103132008,Jambo Balee
994,Kelurahan,1103132009,Jambo Lubok
995,Kelurahan,1103132010,Seuneubok  Cina
996,Kelurahan,1103132011,Pelita Sagop Jaya
997,Kelurahan,1103132012,Perkebunan  Julok Rayeuk Selatan
998,Kelurahan,1103132013,Perkebunan  Julok Rayeuk Utara
999,Kelurahan,1103142001,Seuneubok  Buloh
1000,Kelurahan,1103142002,Seuneubok  Baro
1001,Kelurahan,1103142003,Seuneubok  Meureudu
1002,Kelurahan,1103142004,Seuneubok  Teupin Panah
1003,Kelurahan,1103142005,Teupin Panah
1004,Kelurahan,1103142006,Gampong Keumuneng
1005,Kelurahan,1103142007,Keude Keumuneng
1006,Kelurahan,1103142008,Keumuneng  Lhok
1007,Kelurahan,1103142009,Paya Awee
1008,Kelurahan,1103142010,Paya Gaboh
1009,Kelurahan,1103142011,Padang Kasah
1010,Kelurahan,1103142012,Buket Teukuh
1011,Kelurahan,1103142013,Buket Pu'uk
1012,Kelurahan,1103142014,Blang Minjei
1013,Kelurahan,1103142015,Alue Kumbang A
1014,Kelurahan,1103142016,Alue Kumbang M
1015,Kelurahan,1103142017,Alue Lhok
1016,Kelurahan,1103142018,Seuneubok Buya
1017,Kelurahan,1103142019,Seuneubok Drien
1018,Kelurahan,1103142020,Bantayan Barat
1019,Kelurahan,1103142021,Blang Guci
1020,Kelurahan,1103142022,Buket Rumiya
1021,Kelurahan,1103142023,Seuneubok  Punti
1022,Kelurahan,1103142024,Seuneubok  Jalan
1023,Kelurahan,1103142025,Seuneubok  Dalam
1024,Kelurahan,1103152001,Jalan Dua
1025,Kelurahan,1103152002,Jambo Reuhat
1026,Kelurahan,1103152003,Seuneubok  Benteng
1027,Kelurahan,1103152004,Seuneubok  Pango
1028,Kelurahan,1103152005,Seuneubok  Simpang
1029,Kelurahan,1103152006,Seuneubok  Kandang
1030,Kelurahan,1103152007,Ulee Jalan
1031,Kelurahan,1103152008,Uram Jalan
1032,Kelurahan,1103152009,Seuneubok  Bayu
1033,Kelurahan,1103152010,Blang Rambong
1034,Kelurahan,1103152011,Buket Drien
1035,Kelurahan,1103152012,Panton Rayeuk A
1036,Kelurahan,1103152013,Panton Rayeuk B
1037,Kelurahan,1103152014,Panton Rayeuk M
1038,Kelurahan,1103152015,Panton Rayeuk T
1039,Kelurahan,1103152016,Paya Laman
1040,Kelurahan,1103162001,Gampong Keude
1041,Kelurahan,1103162002,Meunasah Krueng
1042,Kelurahan,1103162003,Kuta Baro
1043,Kelurahan,1103162004,Alue Batee
1044,Kelurahan,1103162005,Matang Rayeuk
1045,Kelurahan,1103162006,Paya Bili Dua
1046,Kelurahan,1103162007,Alue Ie Itam
1047,Kelurahan,1103162008,Asan Rampak
1048,Kelurahan,1103162009,Gampong Kuala
1049,Kelurahan,1103162010,Paya Dua
1050,Kelurahan,1103162011,Seuneubok Teungoh
1051,Kelurahan,1103162012,Buket Kuta
1052,Kelurahan,1103162013,Sama Dua
1053,Kelurahan,1103162014,Blang Kuta
1054,Kelurahan,1103162015,Blang Buket
1055,Kelurahan,1103162016,Seuneubok  Peunteut
1056,Kelurahan,1103162017,Paya Bili Sa
1057,Kelurahan,1103172001,Babah Krueng
1058,Kelurahan,1103172002,Kruet Lintang
1059,Kelurahan,1103172003,Jengki
1060,Kelurahan,1103172004,Buket Meriam
1061,Kelurahan,1103172005,Alue Gureb
1062,Kelurahan,1103172006,Seuneubok  Teupin
1063,Kelurahan,1103172007,Seuneubok  Teungoh
1064,Kelurahan,1103172008,Alue Bugeng
1065,Kelurahan,1103172009,Seuneubok  Punti
1066,Kelurahan,1103172010,Seumatang  Keude
1067,Kelurahan,1103172011,Seuneubok  Jalan
1068,Kelurahan,1103172012,Seuneubok  Paya
1069,Kelurahan,1103172013,Alue Tho
1070,Kelurahan,1103172014,Seuneubok  Rawang
1071,Kelurahan,1103172015,Alue Bu Alue Nireh
1072,Kelurahan,1103172016,Seuneubok  Dalam
1073,Kelurahan,1103172017,Seuneubok Lapang
1074,Kelurahan,1103172018,Gelanggang Meurak
1075,Kelurahan,1103172019,Alue Bu Alue Lhok
1076,Kelurahan,1103172020,Tualang Pateng
1077,Kelurahan,1103182001,Beusa Seberang
1078,Kelurahan,1103182002,Mon Geudong
1079,Kelurahan,1103182003,Paya Seungat
1080,Kelurahan,1103182004,Teumpeun
1081,Kelurahan,1103182005,Alue Bu Tuha
1082,Kelurahan,1103182006,Alue Bu Jalan
1083,Kelurahan,1103182007,Tanjong Tualang
1084,Kelurahan,1103182008,Beringen
1085,Kelurahan,1103182009,Kebon Tempeun
1086,Kelurahan,1103182010,Paya Gajah
1087,Kelurahan,1103182011,Kabu
1088,Kelurahan,1103182012,Paya Biek
1089,Kelurahan,1103182013,Beusa Baroh
1090,Kelurahan,1103182014,Alue Bu Jalan Baroh
1091,Kelurahan,1103182015,Alue Bu Tunong
1092,Kelurahan,1103192001,Alue Rangan
1093,Kelurahan,1103192002,Geulumpang  Payong
1094,Kelurahan,1103192003,Labuhan Keudee
1095,Kelurahan,1103192004,Buket Seulamat
1096,Kelurahan,1103192005,Buket Drien
1097,Kelurahan,1103192006,Alue Itam
1098,Kelurahan,1103192007,Paya Keutapang
1099,Kelurahan,1103192008,Gajah Mentah
1100,Kelurahan,1103192009,Seuneubok  Pase
1101,Kelurahan,1103192010,Seuneubok  Aceh
1102,Kelurahan,1103192011,Krueng Lingka
1103,Kelurahan,1103192012,Sungai Simpang
1104,Kelurahan,1103192013,Kuala Parek
1105,Kelurahan,1103202001,Simpang Jernih
1106,Kelurahan,1103202002,Batu Sumbang
1107,Kelurahan,1103202003,Pante Kera
1108,Kelurahan,1103202004,Rantau Panjang
1109,Kelurahan,1103202005,Melidi
1110,Kelurahan,1103202006,Tampur Paloh
1111,Kelurahan,1103202007,Tampur Boor
1112,Kelurahan,1103202008,HTI Rantau Naro
1113,Kelurahan,1103212001,Meudang Ara
1114,Kelurahan,1103212002,Gunong Putoh
1115,Kelurahan,1103212003,Meunasah  Aroen
1116,Kelurahan,1103212004,Keude Dua
1117,Kelurahan,1103212005,Seuneubok  Lapang
1118,Kelurahan,1103212006,Alue Jangat
1119,Kelurahan,1103212007,Buket Peulawi
1120,Kelurahan,1103212008,Lhok Panjoe
1121,Kelurahan,1103212009,Seuneubok  Aceh Baro
1122,Kelurahan,1103212010,Pulo Blang
1123,Kelurahan,1103212011,Lhok Dalam
1124,Kelurahan,1103212012,Lhok Leumak
1125,Kelurahan,1103212013,Seuneubok  Kulam
1126,Kelurahan,1103212014,Panton Meurebo
1127,Kelurahan,1103212015,Seuneubok  Teungoh
1128,Kelurahan,1103212016,Lhok Meureu
1129,Kelurahan,1103222001,Tunong Bugeng
1130,Kelurahan,1103222002,Cempeudak
1131,Kelurahan,1103222003,Buket Tufah
1132,Kelurahan,1103222004,Tunong Ulee Gajah
1133,Kelurahan,1103222005,Keudondong
1134,Kelurahan,1103222006,Seuneubok Panton
1135,Kelurahan,1103222007,Buket Teumpeun
1136,Kelurahan,1103222008,Keude Blang
1137,Kelurahan,1103222009,Paya Kruep
1138,Kelurahan,1103222010,Tunong Paya Kruep
1139,Kelurahan,1103222011,Alue Siwah
1140,Kelurahan,1103232001,Keutapang Dua
1141,Kelurahan,1103232002,Matang Rayeuk PP
1142,Kelurahan,1103232003,Meunasah Jeumpa
1143,Kelurahan,1103232004,Lhok Asahan
1144,Kelurahan,1103232005,Tualang Dalam
1145,Kelurahan,1103232006,Seuneubok Kuyun
1146,Kelurahan,1103232007,Ulee Glee
1147,Kelurahan,1103232008,Seuneubok  Barat
1148,Kelurahan,1103232009,Seuneubok  Teungoh
1149,Kelurahan,1103232010,Seuneubok  Timu
1150,Kelurahan,1103232011,Matang Bungong
1151,Kelurahan,1103232012,Matang Rayeuk SMK
1152,Kelurahan,1103232013,Seuneubok  Dalam
1153,Kelurahan,1103242001,Arul Pinang
1154,Kelurahan,1103242002,Peunaron Baru
1155,Kelurahan,1103242003,Peunaron Lama
1156,Kelurahan,1103242004,Bukit Tiga
1157,Kelurahan,1103242006,Sri Mulya
1158,Kelurahan,1104012003,Delung Sekinel
1159,Kelurahan,1104012005,Gelampang Gading
1160,Kelurahan,1104012006,Gewat
1161,Kelurahan,1104012008,Jamat
1162,Kelurahan,1104012009,Kemerleng
1163,Kelurahan,1104012010,Kute Baru
1164,Kelurahan,1104012011,Kute Keramil
1165,Kelurahan,1104012012,Kute Rayang
1166,Kelurahan,1104012013,Kute Riyem
1167,Kelurahan,1104012014,Kute Robel
1168,Kelurahan,1104012015,Linge
1169,Kelurahan,1104012016,Lumut
1170,Kelurahan,1104012018,Mungkur
1171,Kelurahan,1104012019,Owaq
1172,Kelurahan,1104012020,Pantan Nangka
1173,Kelurahan,1104012021,Penarun
1174,Kelurahan,1104012022,Simpang Tige Uning
1175,Kelurahan,1104012023,Umang
1176,Kelurahan,1104012024,Despot Linge
1177,Kelurahan,1104012025,Gemboyah
1178,Kelurahan,1104012031,Arul Item
1179,Kelurahan,1104012032,Ise-Ise
