code,display,definition
443351003,Functional capacity evaluation,Functional capacity evaluation (assessment scale)
443350002,Kapandji clinical opposition and reposition test of thumb score,Kapandji clinical opposition and reposition test of thumb score (assessment scale)
443349002,Disease activity score in rheumatoid arthritis,Disease activity score in rheumatoid arthritis (assessment scale)
443322002,Activities specific balance confidence scale,Activities specific balance confidence scale (assessment scale)
443321009,Anorexia nervosa stages of change questionnaire,Anorexia nervosa stages of change questionnaire (assessment scale)
443319004,Sollerman hand function test,Sollerman hand function test (assessment scale)
443318007,Tinetti balance and gait scale,Tinetti balance and gait scale (assessment scale)
443316006,Quality of upper extremity skills test scale,Quality of upper extremity skills test scale (assessment scale)
443313003,Finnish diabetes risk score,Finnish diabetes risk score (assessment scale)
443289006,Michigan hand outcomes questionnaire,Michigan hand outcomes questionnaire (assessment scale)
443274002,Modular arrangement of predetermined time standards scoring tool,Modular arrangement of predetermined time standards scoring tool (assessment scale)
443270006,Single and double simultaneous tactile stimulation test,Single and double simultaneous tactile stimulation test (assessment scale)
443259004,"Confusion, Respiratory Rate, Blood Pressure, 65 years of age or older score","Confusion, Respiratory Rate, Blood Pressure, 65 years of age or older score (assessment scale)"
443251001,Sensory integration inventory revised for individuals with developmental disabilities,Sensory integration inventory revised for individuals with developmental disabilities (assessment scale)
443226002,Fatigue impact scale,Fatigue impact scale (assessment scale)
443222000,Ages and stages questionnaire second edition,Ages and stages questionnaire second edition (assessment scale)
443217000,Communication skills questionnaire,Communication skills questionnaire (assessment scale)
443204003,Benton visual retention test,Benton visual retention test (assessment scale)
443173002,Childhood health assessment questionnaire,Childhood health assessment questionnaire (assessment scale)
443169000,Large Allen cognitive level screening tool,Large Allen cognitive level screening tool (assessment scale)
443135001,Sensory profile,Sensory profile (assessment scale)
443134002,Single and double simultaneous visual stimulation test,Single and double simultaneous visual stimulation test (assessment scale)
443132003,Sequential occupational dexterity assessment,Sequential occupational dexterity assessment (assessment scale)
443124006,Frontal assessment battery,Frontal assessment battery (assessment scale)
443116001,Melbourne assessment of unilateral upper limb function,Melbourne assessment of unilateral upper limb function (assessment scale)
441941004,Edinburgh claudication questionnaire,Edinburgh claudication questionnaire (assessment scale)
441939000,International Consultation on Incontinence questionnaire,International Consultation on Incontinence questionnaire (assessment scale)
441221004,Easy care weighted disability assessment,Easy care weighted disability assessment (assessment scale)
440683003,Model of Human Occupation Screening Tool version 2.0,Model of Human Occupation Screening Tool version 2.0 (assessment scale)
440600003,Kohlman evaluation of living skills,Kohlman evaluation of living skills (assessment scale)
440528001,Westmead home safety assessment,Westmead home safety assessment (assessment scale)
440430001,Assessment of communication and interaction skill version 4.0,Assessment of communication and interaction skill version 4.0 (assessment scale)
440362002,Occupational therapy functional assessment compilation tool,Occupational therapy functional assessment compilation tool (assessment scale)
440233001,Duke older Americans resources and services instrumental activities of daily living score,Duke older Americans resources and services instrumental activities of daily living score (assessment scale)
440150009,Pool activity level instrument,Pool activity level instrument (assessment scale)
440117009,Worker role interview version 10.0,Worker role interview version 10.0 (assessment scale)
440106008,Westcotes individualized outcome measure,Westcotes individualized outcome measure (assessment scale)
440067004,Occupational therapy task observation scale,Occupational therapy task observation scale (assessment scale)
439971006,Safety assessment of function and the environment for rehabilitation,Safety assessment of function and the environment for rehabilitation (assessment scale)
439943000,Social functioning scale,Social functioning scale (assessment scale)
439924000,Occupational self assessment version 2.2,Occupational self assessment version 2.2 (assessment scale)
439829006,Work environment impact scale version 2.0,Work environment impact scale version 2.0 (assessment scale)
439827008,QRISK cardiovascular disease risk score,QRISK cardiovascular disease risk score (assessment scale)
439596001,Binary individualized outcome measure,Binary individualized outcome measure (assessment scale)
439492002,Therapy outcome measure,Therapy outcome measure (assessment scale)
439445001,Volitional questionnaire version 4.1,Volitional questionnaire version 4.1 (assessment scale)
439440006,Occupational performance history interview II version 2.1,Occupational performance history interview II version 2.1 (assessment scale)
439398004,Mayers lifestyle questionnaire 2,Mayers lifestyle questionnaire 2 (assessment scale)
439359009,Patients At Risk of Re-hospitalisation case finding tool,Patients At Risk of Re-hospitalization case finding tool (assessment scale)
439343009,Tinetti falls efficacy scale,Tinetti falls efficacy scale (assessment scale)
439327002,Functional test for the hemiparetic upper extremity,Functional test for the hemiparetic upper extremity (assessment scale)
439313007,Canadian occupational performance measure,Canadian occupational performance measure (assessment scale)
439312002,Occupational circumstances assessment interview and rating scale forensic mental health version 4.0,Occupational circumstances assessment interview and rating scale forensic mental health version 4.0 (assessment scale)
438780009,Mayers lifestyle questionnaire 1,Mayers lifestyle questionnaire 1 (assessment scale)
438776004,Community dependency index,Community dependency index (assessment scale)
438766002,Arnadottir occupational therapy activities of daily living neurobehavioural evaluation,Arnadottir occupational therapy activities of daily living neurobehavioral evaluation (assessment scale)
438622006,Perceived efficacy and goal setting system,Perceived efficacy and goal setting system (assessment scale)
438621004,Elderly Assessment System,Elderly Assessment System (assessment scale)
438502000,Occupational therapy role checklist,Occupational therapy role checklist (assessment scale)
438501007,Joint protection knowledge assessment,Joint protection knowledge assessment (assessment scale)
438367009,CHADS2 score,"Congestive heart failure, hypertension, age 75 years or older, diabetes, and previous stroke or transient ischemic attack risk score (assessment scale)"
429712009,Bath Ankylosing Spondylitis Disease Activity Index,Bath Ankylosing Spondylitis Disease Activity Index (assessment scale)
429501006,Alcohol withdrawal scale,Alcohol withdrawal scale (assessment scale)
429389007,Pierce suicide intent scale,Pierce suicide intent scale (assessment scale)
428433009,International prostate symptom score,International prostate symptom score (assessment scale)
428208009,Bristol stool form scale,Bristol stool form scale (assessment scale)
428203000,Berg Balance Scale,Berg Balance Scale (assessment scale)
427196009,National Cancer Institute (NCI) histologic grading system,National Cancer Institute histologic grading system (staging scale)
426938003,Morse falls risk assessment,Morse falls risk assessment (assessment scale)
426757001,French Federation of Cancer Centers Sarcoma Group (FNCLCC) grading system,French Federation of Cancer Centers Sarcoma Group grading system (staging scale)
425759007,Braden Q assessment scale,Braden Q assessment scale (assessment scale)
425401001,Pain intensity rating scale,Pain intensity rating scale (assessment scale)
424772004,Burns weaning assessment program,Burns weaning assessment program (assessment scale)
423549006,Chronic illness perception assessment scale,Chronic illness perception assessment scale (assessment scale)
422203007,Central nervous system stage B1 in retinoblastoma,Central nervous system stage B1 in retinoblastoma (tumor staging)
422196000,Tumour staging descriptor D,Tumor staging descriptor D (tumor staging)
421923000,Central nervous system stage B2 in retinoblastoma,Central nervous system stage B2 in retinoblastoma (tumor staging)
421838003,Optic nerve invasion stage N3 in retinoblastoma,Optic nerve invasion stage N3 in retinoblastoma (tumor staging)
421824005,p,Tumor staging descriptor p (tumor staging)
421755005,y,Tumor staging descriptor y (tumor staging)
421745006,Choroidal invasion stage C4 in retinoblastoma,Choroidal invasion stage C4 in retinoblastoma (tumor staging)
421683000,Optic nerve invasion stage N0 in retinoblastoma,Optic nerve invasion stage N0 in retinoblastoma (tumor staging)
421655002,Optic nerve invasion stage N1 in retinoblastoma,Optic nerve invasion stage N1 in retinoblastoma (tumor staging)
421432006,Choroidal invasion stage C3 in retinoblastoma,Choroidal invasion stage C3 in retinoblastoma (tumor staging)
421426001,a,Tumor staging descriptor a (tumor staging)
421294007,Timing of liver tumour staging pre-surgery,Timing of liver tumor staging pre-surgery (tumor staging)
421211000,Lymphoma staging symptom status B,Lymphoma staging symptom status B (tumor staging)
421188008,r,Tumor staging descriptor r (tumor staging)
421174009,Choroidal invasion stage C2 in retinoblastoma,Choroidal invasion stage C2 in retinoblastoma (tumor staging)
421074006,Central nervous system stage B3 in retinoblastoma,Central nervous system stage B3 in retinoblastoma (tumor staging)
420969009,Lymphoma staging symptom status A,Lymphoma staging symptom status A (tumor staging)
420889006,Liver tumor size index less than 0.05,Liver tumor size index less than 0.05 (tumor staging)
420841002,Choroidal invasion stage C0 in retinoblastoma,Choroidal invasion stage C0 in retinoblastoma (tumor staging)
420816009,New York Heart Association Classification,New York Heart Association Classification (assessment scale)
420728008,Timing of liver tumor staging at diagnosis,Timing of liver tumor staging at diagnosis (tumor staging)
420533005,Choroidal invasion stage C1 in retinoblastoma,Choroidal invasion stage C1 in retinoblastoma (tumor staging)
420483003,Abdominal lymph node tumor invasion status A,Abdominal lymph node tumor invasion status A (tumor staging)
420417005,Liver tumour size index more than 0.05,Liver tumor size index more than 0.05 (tumor staging)
418118008,Ranson's criteria score,Ranson's criteria score (assessment scale)
417957003,Uveal metastasis,Uveal metastasis (tumor staging)
414879002,Nottingham prognostic index,Nottingham prognostic index (assessment scale)
414648004,Malnutrition universal screening tool,Malnutrition universal screening tool (assessment scale)
408846002,Stages of retinopathy of prematurity,Stages of retinopathy of prematurity (assessment scale)
407612004,Framingham coronary heart disease 10 year adjusted risk score,Framingham coronary heart disease 10 year adjusted risk score (assessment scale)
407600003,Pocock risk score,Pocock risk score (assessment scale)
406529000,Pneumonia severity index,Pneumonia severity index (assessment scale)
405646004,Preventability scale,Preventability scale (assessment scale)
404945005,Elderly mobility scale,Elderly mobility scale (assessment scale)
404934007,Tinetti assessment scale,Tinetti assessment scale (assessment scale)
398210001,Bromage Scale,Bromage Scale (assessment scale)
398204001,Bispectral index,Bispectral index (assessment scale)
397759004,Spectral edge frequency,Spectral edge frequency (assessment scale)
396296004,Nottingham ten-point ADL index,Nottingham ten-point activities of daily living index (assessment scale)
396295000,Nottingham extended ADL index,Nottingham extended activities of daily living index (assessment scale)
396244002,Physical self maintenance scale,Physical self maintenance scale (assessment scale)
396241005,Merrill Palmer scale,Merrill Palmer scale (assessment scale)
396216003,Motor free visual perception test,Motor free visual perception test (assessment scale)
396215004,Developmental test of visual perception,Developmental test of visual perception (assessment scale)
396192007,Fuhrman nuclear grading system,Fuhrman nuclear grading system (staging scale)
395070003,Elderly at risk rating scale,Elderly at risk rating scale (assessment scale)
386554004,Glasgow coma scale,Glasgow coma scale (assessment scale)
385359000,Modified Dukes staging system,Modified Dukes staging system (tumor staging)
385346008,Breslow system for melanoma staging,Breslow system for melanoma staging (tumor staging)
385345007,Clark system for melanoma staging,Clark system for melanoma staging (tumor staging)
373801008,WHO performance status scale,World Health Organization performance status scale (assessment scale)
315628000,CLASP score,Cardiovascular Limitations and Symptoms Profile score (assessment scale)
315609007,Pack years,Pack years (assessment scale)
315290008,Coronary heart disease risk,Coronary heart disease risk (assessment scale)
315039001,Framingham coronary heart disease 10 year risk score,Framingham coronary heart disease 10 year risk score (assessment scale)
315038009,Framingham coronary heart disease 5 year risk score,Framingham coronary heart disease 5 year risk score (assessment scale)
315037004,Sheffield risk score,Sheffield risk score (assessment scale)
311868007,Search for the odd shape,Search for the odd shape (assessment scale)
311866006,MATCH - shape matching,MATCH - shape matching (assessment scale)
311865005,JUMP - eye movement,JUMP - eye movement (assessment scale)
311863003,BISECT - line bisection,BISECT - line bisection (assessment scale)
311861001,DETECT - error detection,DETECT - error detection (assessment scale)
311860000,Search a word,Search a word (assessment scale)
311858002,SEARCH - searching for patterns,SEARCH - searching for patterns (assessment scale)
311856003,REACT - reaction tester,REACT - reaction tester (assessment scale)
311855004,Speeded reading of word lists,Speeded reading of word lists (assessment scale)
311854000,Life science associates assessment,Life science associates assessment (assessment scale)
311851008,Attention process training test,Attention process training test (assessment scale)
311807004,Measurement of cognitive linguistic ability,Measurement of cognitive linguistic ability (assessment scale)
311777009,Military skills assessment,Military skills assessment (assessment scale)
311521009,Rey complex figure test,Rey complex figure test (assessment scale)
311516006,Symptom validity test,Symptom validity test (assessment scale)
311515005,Computerized Assessment of Response Bias,Computerized Assessment of Response Bias (assessment scale)
311514009,MicroCog Assessment of Cognitive Function,MicroCog Assessment of Cognitive Function (assessment scale)
311513003,Hayling test,Hayling test (assessment scale)
311512008,Brixton test,Brixton test (assessment scale)
311486003,Profile of executive control system,Profile of executive control system (assessment scale)
311485004,Category test,Category test (assessment scale)
311484000,Paced auditory serial addition test,Paced auditory serial addition test (assessment scale)
311483006,Association for neuropsychological research and development prospective memory test,Association for neuropsychological research and development prospective memory test (assessment scale)
311481008,Wechsler memory scale revised,Wechsler memory scale revised (assessment scale)
311480009,Williams memory assessment scales,Williams memory assessment scales (assessment scale)
311478003,California verbal learning test,California verbal learning test (assessment scale)
311477008,Buschke selective reminding test,Buschke selective reminding test (assessment scale)
311475000,Consonant trigrams test,Consonant trigrams test (assessment scale)
311474001,Attentional capacity test,Attentional capacity test (assessment scale)
311473007,Vigil/W test,Vigil/W test (assessment scale)
311472002,Alphabet number alteration test,Alphabet number alteration test (assessment scale)
311458006,Doors and people assessment,Doors and people assessment (assessment scale)
311457001,Behavior assessment of the dysexecutive syndrome,Behavior assessment of the dysexecutive syndrome (assessment scale)
311406000,Everyday memory questionnaire,Everyday memory questionnaire (assessment scale)
311405001,Rating scale of attentional behavior,Rating scale of attentional behavior (assessment scale)
311404002,Attention process training questionnaire,Attention process training questionnaire (assessment scale)
309593006,Education score - diabetes,Education score - diabetes (assessment scale)
307807003,Maudsley addiction profile,Maudsley addiction profile (assessment scale)
307806007,Health of the Nation Outcome Scale for adolescents,Health of the Nation Outcome Scale for adolescents (assessment scale)
307805006,Health of the Nation Outcome Scale for children,Health of the Nation Outcome Scale for children (assessment scale)
307804005,Wechsler objective language dimensions test,Wechsler objective language dimensions test (assessment scale)
307803004,Wechsler objective numerical dimensions test,Wechsler objective numerical dimensions test (assessment scale)
307802009,Rivermead behavioral memory test - child version,Rivermead behavioral memory test - child version (assessment scale)
307801002,Rivermead behavioral memory test - adult version,Rivermead behavioral memory test - adult version (assessment scale)
307795006,Test of everyday attention - child,Test of everyday attention - child (assessment scale)
307794005,Test of everyday attention - adult,Test of everyday attention - adult (assessment scale)
307793004,Test of everyday attention,Test of everyday attention (assessment scale)
307792009,Rey figure test,Rey figure test (assessment scale)
307791002,Strange situation test,Strange situation test (assessment scale)
304915008,Duke's coronary artery disease score,Duke's coronary artery disease score (assessment scale)
304781001,Vineland adaptive behavior scales,Vineland adaptive behavior scales (assessment scale)
304780000,Varni-Thompson pediatric pain questionnaire,Varni-Thompson pediatric pain questionnaire (assessment scale)
304779003,Uplifts scale,Uplifts scale (assessment scale)
304778006,Token test for children,Token test for children (assessment scale)
304777001,"Symbolic play test, second edition","Symbolic play test, second edition (assessment scale)"
304776005,Stroop neuropsychological screening test,Stroop neuropsychological screening test (assessment scale)
304775009,State-trait anger expression inventory,State-trait anger expression inventory (assessment scale)
304774008,Stanford Binet form L/M,Stanford Binet form L/M (assessment scale)
304773002,"Stanford Binet intelligence scale, fourth edition","Stanford Binet intelligence scale, fourth edition (assessment scale)"
304772007,"Snijders-Oomen non-verbal intelligence scale, revised","Snijders-Oomen non-verbal intelligence scale, revised (assessment scale)"
304771000,Significant others scale,Significant others scale (assessment scale)
304770004,Short form social support questionnaire,Short form social support questionnaire (assessment scale)
304769000,Screening test for the Luria-Nebraska neuropsychological battery,Screening test for the Luria-Nebraska neuropsychological battery (assessment scale)
304768008,Satisfaction with life scale,Satisfaction with life scale (assessment scale)
304767003,Rust Inventory of Schizotypal Cognitions,Rust Inventory of Schizotypal Cognitions (assessment scale)
304766007,Rosenberg self-esteem scale,Rosenberg self-esteem scale (assessment scale)
304765006,"Rogers personal adjustment inventory, revised","Rogers personal adjustment inventory, revised (assessment scale)"
304764005,Reynell Zinkin scale for young visually handicapped children,Reynell Zinkin scale for young visually handicapped children (assessment scale)
304763004,"Reynell developmental language scales, second revision","Reynell developmental language scales, second revision (assessment scale)"
304762009,Revised token test,Revised token test (assessment scale)
304761002,Reported health behaviors checklist,Reported health behaviors checklist (assessment scale)
304760001,Recovery locus of control scale,Recovery locus of control scale (assessment scale)
304759006,Raven's progressive matrices and vocabulary scales,Raven's progressive matrices and vocabulary scales (assessment scale)
304758003,Quick neurological screening test,Quick neurological screening test (assessment scale)
304757008,"Profile of mood states, bipolar","Profile of mood states, bipolar (assessment scale)"
304756004,Prejudicial evaluation and social interaction scale,Prejudicial evaluation and social interaction scale (assessment scale)
304755000,Positive and negative affect schedule,Positive and negative affect schedule (assessment scale)
304754001,Personality deviance scale,Personality deviance scale (assessment scale)
304753007,Perceived stress scale,Perceived stress scale (assessment scale)
304752002,Perceived control of insulin-dependent diabetes,Perceived control of insulin-dependent diabetes (assessment scale)
304751009,Pennebaker inventory of linguid languidness,Pennebaker inventory of linguid languidness (assessment scale)
304750005,Pain coping strategies questionnaire,Pain coping strategies questionnaire (assessment scale)
304749005,Object relations technique,Object relations technique (assessment scale)
304748002,Multidimensional health locus of control scale,Multidimensional health locus of control scale (assessment scale)
304747007,Motivation analysis test,Motivation analysis test (assessment scale)
304746003,Merril-Palmer preschool performance scale,Merril-Palmer preschool performance scale (assessment scale)
304745004,Mental adjustment to cancer scale,Mental adjustment to cancer scale (assessment scale)
304744000,Medical interview satisfaction scale,Medical interview satisfaction scale (assessment scale)
304743006,Marlow-Crowne scale,Marlow-Crowne scale (assessment scale)
304742001,"Luria-Nebraska neuropsychological battery, form 1","Luria-Nebraska neuropsychological battery, form 1 (assessment scale)"
304741008,"Luria-Nebraska neuropsychological battery, children's revision","Luria-Nebraska neuropsychological battery, children's revision (assessment scale)"
304740009,Life orientation test,Life orientation test (assessment scale)
304739007,Life experiences checklist,Life experiences checklist (assessment scale)
304738004,Kaufman assessment battery for children,Kaufman assessment battery for children (assessment scale)
304736000,Inventory of drinking situations,Inventory of drinking situations (assessment scale)
304735001,"Illinois test of psycholinguistic abilities, revised edition","Illinois test of psycholinguistic abilities, revised edition (assessment scale)"
304734002,Health value scale,Health value scale (assessment scale)
304733008,Health knowledge measurement,Health knowledge measurement (assessment scale)
304732003,Hassles scale,Hassles scale (assessment scale)
304731005,General preventative health behaviours checklist,General preventative health behaviors checklist (assessment scale)
304730006,Functional performance record,Functional performance record (assessment scale)
304729001,Fuld object memory evaluation,Fuld object memory evaluation (assessment scale)
304728009,Framingham type A behaviour pattern measure,Framingham type A behavior pattern measure (assessment scale)
304727004,Framingham anger measure,Framingham anger measure (assessment scale)
304726008,Forced choice ratings of health-related attributes,Forced choice ratings of health-related attributes (assessment scale)
304725007,Family relations test,Family relations test (assessment scale)
304724006,Eysenck personality questionnaire,Eysenck personality questionnaire (assessment scale)
304723000,Delusions-symptoms-states inventory,Delusions-symptoms-states inventory (assessment scale)
304722005,Culture-free self-esteem inventory,Culture-free self-esteem inventory (assessment scale)
304721003,Crown-crisp experiential index,Crown-crisp experiential index (assessment scale)
304720002,Courtauld emotional control scale,Courtauld emotional control scale (assessment scale)
304719008,Children's health locus of control scale,Children's health locus of control scale (assessment scale)
304718000,"Child depression scale, second research edition","Child depression scale, second research edition (assessment scale)"
304717005,Cancer attitude inventory,Cancer attitude inventory (assessment scale)
304716001,Bruininks-Oseretsky test of motor proficiency,Bruininks-Oseretsky test of motor proficiency (assessment scale)
304715002,Bender visual motor gestalt test,Bender visual motor gestalt test (assessment scale)
304714003,Bellak children's apperception test,Bellak children's apperception test (assessment scale)
304713009,Beliefs about pain control questionnaire,Beliefs about pain control questionnaire (assessment scale)
304712004,Beck scale for suicide ideation,Beck scale for suicide ideation (assessment scale)
304711006,Beck anxiety inventory,Beck anxiety inventory (assessment scale)
304710007,Beck hopelessness scale,Beck hopelessness scale (assessment scale)
304709002,Attitudes towards doctors and medicine scale,Attitudes towards doctors and medicine scale (assessment scale)
304708005,Arthritis impact measurement scale,Arthritis impact measurement scale (assessment scale)
304707000,Anomalous sentences repetition test,Anomalous sentences repetition test (assessment scale)
304706009,Acceptance of illness scale,Acceptance of illness scale (assessment scale)
304705008,AAMR adaptive behavior scale,American Association on Mental Retardation adaptive behavior scale (assessment scale)
303807002,Rule of nines,Rule of nines (assessment scale)
300991009,Webster Scale,Webster Scale (assessment scale)
285714006,Bereweeke skill teaching system checklist,Bereweeke skill teaching system checklist (assessment scale)
285713000,Guide to early movement skills checklist,Guide to early movement skills checklist (assessment scale)
284464005,Health of the Nation Outcome Scales,Health of the Nation Outcome Scales (assessment scale)
284064001,Brief psychiatric rating scale - 1962,Brief psychiatric rating scale - 1962 (assessment scale)
284061009,Global assessment of functioning - 1993 DSMIV adaptation,"Global assessment of functioning - 1993 Diagnostic and Statistical Manual of Mental Disorders, Fourth Edition adaptation (assessment scale)"
282471004,Suicide intent score subscale - risk,Suicide intent score subscale - risk (assessment scale)
282470003,Suicide intent score subscale - self report,Suicide intent score subscale - self report (assessment scale)
282469004,Suicide intent score subscale - attempt circumstances,Suicide intent score subscale - attempt circumstances (assessment scale)
282468007,Suicide intent score subscale,Suicide intent score subscale (assessment scale)
282467002,Suicide intent score scale - summated,Suicide intent score scale - summated (assessment scale)
282466006,Suicide intent score scale,Suicide intent score scale (assessment scale)
282437008,S - Splenic involvement marker,S - Splenic involvement marker (tumor staging)
282436004,E - Extralymphatic organ involvement marker,E - Extralymphatic organ involvement marker (tumor staging)
282405007,M - Metastatic marker,M - Metastatic marker (tumor staging)
282404006,E - Extrahepatic marker,E - Extrahepatic marker (tumor staging)
282403000,P - Portal vein marker,P - Portal vein marker (tumor staging)
282402005,V - Hepatic vein marker,V - Hepatic vein marker (tumor staging)
281849001,Health of the Nation Outcome Scale item (generic version),Health of the Nation Outcome Scale item (generic version) (assessment scale)
281848009,Health of the Nation Outcome subscale D,Health of the Nation Outcome subscale D (assessment scale)
281846008,Health of the Nation Outcome subscale C,Health of the Nation Outcome subscale C (assessment scale)
281845007,Health of the Nation Outcome subscale B,Health of the Nation Outcome subscale B (assessment scale)
281844006,Health of the Nation Outcome subscale A,Health of the Nation Outcome subscale A (assessment scale)
281693003,Gessell developmental scale,Gessell developmental scale (assessment scale)
281692008,Griffiths mental developmental scale,Griffiths mental developmental scale (assessment scale)
281400004,Ramsay sedation scale,Ramsay sedation scale (assessment scale)
281126001,Health of the Nation Outcomes scale item 12 - occupation/activities,Health of the Nation Outcomes scale item 12 - occupation/activities (assessment scale)
281125002,Health of the Nation Outcome scale item 11 - living conditions,Health of the Nation Outcome scale item 11 - living conditions (assessment scale)
281124003,Health of the Nation Outcome Scale item 10 - activities of daily living,Health of the Nation Outcome Scale item 10 - activities of daily living (assessment scale)
281123009,Health of the Nation Outcome Scale item 9 - relationship problems,Health of the Nation Outcome Scale item 9 - relationship problems (assessment scale)
281122004,Health of the Nation Outcome Scale item 8 - other mental/behavioral problems,Health of the Nation Outcome Scale item 8 - other mental/behavioral problems (assessment scale)
281121006,Health of the Nation Outcome Scale item 7 - depressed mood,Health of the Nation Outcome Scale item 7 - depressed mood (assessment scale)
281120007,Health of the Nation Outcome Scale item 6 - hallucinations/delusions,Health of the Nation Outcome Scale item 6 - hallucinations/delusions (assessment scale)
281119001,Health of the Nation Outcome Scale item 5 - physical illness/disability,Health of the Nation Outcome Scale item 5 - physical illness/disability (assessment scale)
281118009,Health of the Nation Outcome Scale item 4 - cognitive problems,Health of the Nation Outcome Scale item 4 - cognitive problems (assessment scale)
281117004,Health of the Nation Outcome Scale item 3 - alcohol/drug problem,Health of the Nation Outcome Scale item 3 - alcohol/drug problem (assessment scale)
281116008,Health of the Nation Outcome Scale item 2 - non-accidental self injury,Health of the Nation Outcome Scale item 2 - non-accidental self injury (assessment scale)
281115007,Health of the Nation Outcome Scale item 1 - aggressive/disruptive behavior,Health of the Nation Outcome Scale item 1 - aggressive/disruptive behavior (assessment scale)
281114006,Health of the Nation Outcome Scale subscale (generic version),Health of the Nation Outcome Scale subscale (generic version) (assessment scale)
281113000,Health of the Nation Outcome Scale - summated (generic version),Health of the Nation Outcome Scale - summated (generic version) (assessment scale)
279101002,Verbal rating scale,Verbal rating scale (assessment scale)
278898009,Norton Scale,Norton Scale (assessment scale)
278897004,Waterlow Scale,Waterlow Scale (assessment scale)
278896008,Short form McGill pain questionnaire,Short form McGill pain questionnaire (assessment scale)
278699003,Parsonnet score,Parsonnet score (assessment scale)
278247005,Lung stage L1,Lung stage L1 (tumor staging)
278242004,Node stage G2,Node stage G2 in retinoblastoma (tumor staging)
278241006,Node stage G1,Node stage G1 in retinoblastoma (tumor staging)
277645005,Additional TNM descriptors,Additional TNM descriptors (tumor staging)
277460003,WHO CNS tumour grading system,World Health Organization central nervous system tumor grading system (staging scale)
277459008,Daumas-Duport grading system,Daumas-Duport grading system (staging scale)
277457005,Histological grading systems,Histological grading systems (staging scale)
277318003,(m),(m) (tumor staging)
273942006,Zung's self-rating anxiety scale,Zung's self-rating anxiety scale (assessment scale)
273941004,Zung's anxiety status inventory,Zung's anxiety status inventory (assessment scale)
273940003,Zung self-rating depression scale,Zung self-rating depression scale (assessment scale)
273939000,Wisconsin card sorting test,Wisconsin card sorting test (assessment scale)
273938008,Winslow feeding checklist,Winslow feeding checklist (assessment scale)
273937003,World Health Organization (WHO) social integration handicap scale,World Health Organization social integration handicap scale (assessment scale)
273936007,WHO physical independence handicap scale,World Health Organization physical independence handicap scale (assessment scale)
273935006,World Health Organization (WHO) orientation handicap scale,World Health Organization orientation handicap scale (assessment scale)
273934005,World Health Organization (WHO) occupation handicap scale,World Health Organization occupation handicap scale (assessment scale)
273933004,World Health Organization (WHO) mobility handicap scale,World Health Organization mobility handicap scale (assessment scale)
273932009,World Health Organization (WHO) economic self-sufficiency handicap scale,World Health Organization economic self-sufficiency handicap scale (assessment scale)
273931002,"World Health Organization (WHO) classification of impairments, disabilities and handicap scale","World Health Organization classification of impairments, disabilities and handicap scale (assessment scale)"
273930001,World Health Organization (WHO) handicap scale,World Health Organization handicap scale (assessment scale)
273929006,WHO depression scale,World Health Organization depression scale (assessment scale)
273928003,Westmead Post-Traumatic Amnesia Scale,Westmead Post-Traumatic Amnesia Scale (assessment scale)
273927008,Western aphasia battery,Western aphasia battery (assessment scale)
273926004,Wessex revised portage language checklist,Wessex revised portage language checklist (assessment scale)
273925000,Wepman test of auditory processing disorders,Wepman test of auditory processing disorders (assessment scale)
273924001,Wepman digit span test,Wepman digit span test (assessment scale)
273923007,Weigl - Goldstein - Scheerer color form sorting test,Weigl - Goldstein - Scheerer color form sorting test (assessment scale)
273922002,Wechsler pre-school and primary scale of intelligence,Wechsler pre-school and primary scale of intelligence (assessment scale)
273921009,Wechsler memory scale,Wechsler memory scale (assessment scale)
273920005,Wechsler intelligence verbal assessment,Wechsler intelligence verbal assessment (assessment scale)
273919004,Wechsler intelligence non-verbal performance assessment,Wechsler intelligence non-verbal performance assessment (assessment scale)
273918007,Wechsler intelligence scale for children,Wechsler intelligence scale for children (assessment scale)
273917002,Wechsler adult intelligence scale - revised,Wechsler adult intelligence scale - revised (assessment scale)
273916006,Wechsler adult intelligence scale,Wechsler adult intelligence scale (assessment scale)
273915005,Warner dysphagia assessment,Warner dysphagia assessment (assessment scale)
273914009,Ward behaviour rating scale,Ward behavior rating scale (assessment scale)
273913003,Wakefield self-assessment depression inventory,Wakefield self-assessment depression inventory (assessment scale)
273912008,Waddell disability index,Waddell disability index (assessment scale)
273910000,Voice skills assessment,Voice skills assessment (assessment scale)
273909005,Voice evaluation form,Voice evaluation form (assessment scale)
273908002,Voice assessment sheet - Martin,Voice assessment sheet - Martin (assessment scale)
273906003,Visual object and spatial perception test,Visual object and spatial perception test (assessment scale)
273905004,Visual and perceptual assessment programme,Visual and perceptual assessment program (assessment scale)
273904000,Visual analog pain scale,Visual analog pain scale (assessment scale)
273903006,Visual analogue scale,Visual analog scale (assessment scale)
273902001,Visick symptom grade,Visick symptom grade (assessment scale)
273901008,Vineland behavioural assessment,Vineland behavioral assessment (assessment scale)
273900009,Vineland subquotient - socialisation,Vineland subquotient - socialization (assessment scale)
273899004,Vineland subquotient - self-help in eating,Vineland subquotient - self-help in eating (assessment scale)
273898007,Vineland subquotient - occupation,Vineland subquotient - occupation (assessment scale)
273897002,Vineland subquotient - locomotion,Vineland subquotient - locomotion (assessment scale)
273896006,Vineland subquotient - communication,Vineland subquotient - communication (assessment scale)
