3,3431,Fotografer,"Fotografer mengoperasikan kamera untuk memfoto orang, peristiwa, adegan, bahan, produk dan benda lain.  Tugasnya meliputi:  a) mengambil foto untuk iklan, atau tujuan komersial, industri atau ilmiah lainnya dan untuk mengilustrasikan cerita dan artikel di surat kabar, majalah dan publikasi lainnya;  b) mengambil foto potret orang dan kelompok;  c) mempelajari persyaratan tugas tertentu dan memutuskan jenis aksesoris kamera, film, pencahayaan dan latar belakang yang akan digunakan;  d) menentukan komposisi gambar, membuat penyesuaian teknis untuk peralatan dan subjek foto;  e) mengoperasikan scanner untuk mentransfer gambar foto ke komputer;  f) mengoperasikan komputer untuk memanipulasi gambar foto;  g) menyesuaikan gambar foto yang sudah ada untuk membuat gambar digital baru yang akan dimasukkan dalam produk multimedia;  h) menggunakan airbrush, teknik komputer atau lainnya untuk menciptakan efek visual yang diinginkan.  Contoh jabatan yang diklasifikasikan di sini:  - Fotografer aerial  - Fotografer komersial   - Fotografer industri   - Wartawan foto   - Fotografer  - Fotografer potret   - Fotografer ilmiah   Beberapa jabatan terkait yang diklasifikasikan di tempat lain:  - Juru kamera film - 3521  - Juru Kamera video- 3521  - Mekanik elektronik - 7421  - Pereparasi peralatan fotografi -7311  - Fotografer foto klise -7321  - Photolithographer - 7321"
3,343101,Wartawan Foto,"Wartawan Foto Mengambil gambar berita; Menyediakan gambar yang jelas , mudah dibaca, kualitas tinggi, gambar benar, dan sebisa  mungkin menyampaikan suatu pesan yang berarti kepada pembaca  saat dipublikasikan;  Melakukan editing pada film atau digital card, memindai gambar ke komputer, menyesuaikan tone dan warna dari gambar menggunakan Adobe PhotoShop dan/ atau kimia pencampuran."
3,343102,Fotografer,Fotografer Mengabadikan hal-hal yang menarik dan indah mengenai objek apapun yang ada disekitarnya; Mengambil objek di ketinggian gedung-gedung pencakar langit untuk mengambil gambar dunia dibawahnya; Melakukan editing pada film  dan memindahkan  gambar ke komputer.
3,343199,Fotografer Lainnya,"Jabatan ini mencakup Fotografer lainnya dari subgolongan di atas, seperti Fotografer Potret, Fotografer aerial, Fotografer Komersial, Fotografer Industri dan Fotografer Ilmiah."
3,3432,Desainer Dan Dekorator Interior,"Desainer dan dekorator interior merencanakan dan mendesain interior bangunan komersial, industri, masyarakat, ritel dan perumahan untuk menghasilkan lingkungan yang disesuaikan dengan tujuan, mempertimbangkan faktor-faktor yang meningkatkan lingkungan hidup dan kerja dan promosi penjualan. Mereka mengkoordinasikan dan berpartisipasi dalam konstruksi dan dekorasi.  Tugas meilputi:  a) menentukan tujuan dan kendala dari desain melalui konsultasi dengan klien dan stakeholder;  b) meneliti dan menganalisis kebutuhan spasial, fungsional, persyaratan efisiensi, keamanan dan estetika;  c) merumuskan konsep desain untuk interior bangunan;  d) mempersiapkan sketsa, diagram, ilustrasi dan rencana untuk mengkomunikasikan konsep desain;  e) menegosiasikan solusi desain dengan klien, manajemen, pemasok dan staf konstruksi;  f) memilih, menentukan dan merekomendasikan bahan fungsional dan estetika, furnitur dan produk untuk interior;  g) merinci dan mendokumentasikan desain yang dipilih untuk konstruksi;  h) mengkoordinasikan pembangunan dan dekorasi interior;  i) merancang dan melukis tampilan panggung;  j) merancang dan mendekorasi etalase dan area tampilan pertunjukan lain untuk mempromosikan produk dan jasa.  Contoh jabatan yang diklasifikasikan di sini:  - Dekorator display   - Dekorator Interior   - Desainer tata letak  - Visual merchandiser   Beberapa jabatan terkait yang diklasifikasikan di tempat lain:  - Arsitek interior- 2161"
3,343201,Desainer Interior,"Desainer Interior Meningkatkan kualitas suatu ruangan dengan tekstur, warna dan aksesoris;  Melaksanakan pekerjaan dekorator interior sesuai dengan pesanan para konsumen; Menjalankan pekerjaan yang berhubungan dengan tekstur, warna dan aksesoris, ruang yang akan dilakukan penataan dekorasinya."
3,343202,Dekorator Display,"Dekorator display Mendesain set pameran dan film, televisi, dan teater. berunding dengan direksi, dan melakukan penelitian untuk menentukan gaya arsitektur yang sesuai.  Memeriksa benda untuk dimasukkan dalam pameran dalam rangka merencanakan di mana dan bagaimana untuk menampilkan; Memperoleh, atau mengatur akuisisi, spesimen atau gambar yang dibutuhkan untuk menyelesaikan pameran; Menyiapkan draft kasar dan gambar skala kerja set, termasuk rencana lantai, pemandangan, dan properti yang akan dibangun; Berunding dengan klien dan staf dalam rangka mengumpulkan informasi tentang ruang pameran, tema yang diusulkan dan konten, jadwal, anggaran, bahan, dan / atau persyaratan promosi; Memperkirakan biaya set-atau-pameran terkait bahan, konstruksi, dan persewaan alat peraga atau lokasi; Mengembangkan desain set berdasarkan evaluasi script, anggaran, informasi penelitian, dan lokasi yang tersedia; Mengarahkan dan mengoordinasikan pembangunan, pendirian, atau kegiatan dekorasi untuk memastikan bahwa set atau pameran memenuhi desain, anggaran, dan persyaratan jadwal;  Memeriksa instalasi pameran agar sesuai dengan spesifikasi, dan operasi yang memuaskan dari komponen efek khusus; Merencanakan masalah lokasi-spesifik seperti keterbatasan ruang, pola arus lalu lintas, dan masalah keamanan; Mengajukan rencana untuk persetujuan, dan mengadaptasi rencana untuk melayani tujuan yang dimaksudkan, atau agar sesuai dengan pembatasan anggaran atau fabrikasi."
3,343203,Visual Merchandiser,"Visual Merchandiser Merencanakan dan mendirikan display komersial, seperti di etalase dan interior toko ritel dan di pameran perdagangan. Mengambil foto-foto display atau signage; Merencanakan display komersial untuk menarik pelanggan; Menempatkan harga atau tanda penjelasan pada latar belakang, perlengkapan, barang dagangan, atau lantai; Mengubah atau memutar display etalase, area tampilan interior, atau signage untuk mencerminkan perubahan dalam persediaan atau promosi; Mendapatkan rencana dari desainer tampilan atau manajer layar dan mendiskusikan implementasinya dengan klien atau supervisor; Mengembangkan ide-ide atau rencana untuk menampilkan barang dagangan atau dekorasi etalase; Konsultasi dengan staf iklan atau penjualan untuk menentukan jenis barang dagangan yang akan tampil dan waktu dan tempat untuk setiap tampilan; Menfgatur properti, furniture, barang dagangan, latar belakang, atau aksesori lainnya, seperti yang ditunjukkan pada sketsa; Membangun atau merakit display atau komponen display dari kain, kaca, kertas, atau plastik, menggunakan alat-alat tangan atau alat-alat listrik woodworking, sesuai dengan spesifikasi; Berkolaborasi dengan orang lain untuk mendapatkan produk atau barang display lainnya."
3,343299,Desainer Dan Dekorator Interior Lainnya,"Jabatan ini mencakup desainer dan dekorator interior lainnya dari subgolongan di atas,."
3,3433,"Teknisi Galeri, Museum, Dan Perpustakaan","Teknisi galeri, museum dan perpustakaan menyiapkan karya seni, spesimen dan artefak untuk koleksi, mengatur, dan membangun galeri pameran, dan membantu Pustakawan untuk mengatur dan mengoperasikan sistem untuk penanganan material dan file yang dicatat.  a) memasang dan mempersiapkan objek untuk tampilan;  b) merancang dan mengatur perabotan, kotak display dan area tampilan pameran;  c) membantu dalam mengatur pencahayaan dan peralatan layar;  d) menerima, mengirim, mengepak dan membongkar pameran;  e) memesan bahan pustaka baru dan memelihara catatan dan sistem sirkulasi perpustakaan;  f) mengkatalogkan bahan cetak dan rekam;  g) memasukkan data ke dalam database dan mengedit catatan komputer;  h) mengoperasikan peralatan audiovisual dan reprografi;  i) mencari dan memverifikasi data bibliografi.  Contoh jabatan yang diklasifikasikan di sini:  - Teknisi galeri   - Teknisi perpustakaan   - Teknisi museum"
3,343301,Teknisi Galeri,"Teknisi Galeri Menyiapkan karya seni yang akan  ditampilkan pada gallery , merancang dan mengatur perabotan pameran,  serta menampilkan area dan membantu dalam pengaturan pencahayaan. Membantu pemasangan koleksi dan benda-benda pameran; Membantu tampilan dan pencahayaan galeri; Membantu mengemas dan membongkar peti benda pameran; Membantu dalam pengadaan bahan, memantau persediaan bahan dan perlengkapan; membersihkan benda-benda seni, seperti kertas, tekstil, kayu, logam, kaca, batu, tembikar, dan furniture, menggunakan pembersih, pelarut, solusi sabun, dan semir; memasang, mengatur, merakit, dan mempersiapkan objek untuk pameran, menjamin keamanan benda seni, melaporkan status dan kondisi, dan mengidentifikasi dan memperbaiki masalah pemasangan;  menyiapkan objek untuk penyimpanan dan pengiriman; memfoto Objek untuk dokumentasi."
3,343302,Teknisi Perpustakaan,"Teknisi Perpustakaan Melakukan pekerjaan pencatatan dan administrasi anggota perpustakaan, peminjaman dan pengembalian bahan perpustakaan;  Menambahkan perubahan pada jajaran catalog atau basis data pada bibliografi; Menjawab pertanyaan referensi cepat; dan membantu pengguna dalam menggunakan catalog baik manual, otomatis atau online; Membantu pemakai dalam menggunakan peralatan berteknologi baru; Mengarahkan pengguna pada sumber daya informasi di luar perpustakaan tempat mereka bekerja; Menelusur data bibliografi sederhana; Melokasi dan memesan foto copy dari perpustakaan lain;  Memproses order dan mengirim materi pada perpustakaan lain; Memonitor bahan perpustakaan yang dipinjam dan dikembalikan; Melakukan kegiatan bimbingan dan bercerita bagi anak-anak; Membuat pameran bahan perpustakaan baru; dan mengusulkan penggantian bahan perpustakaan yang hilang."
3,343303,Teknisi Museum,"Teknisi museum memugar, memelihara, atau menyiapkan benda-benda di koleksi museum untuk penyimpanan, penelitian, atau pameran. membersihkan objek, seperti kertas, tekstil, kayu, logam, kaca, batu, tembikar, dan furniture, menggunakan pembersih, pelarut, sabun, dan semir;  menentukan apakah objek perlu perbaikan dan memilih metode perbaikan yang paling aman dan paling efektif;  memasang, mengatur, merakit, dan mempersiapkan untuk pameran artefak, menjamin keamanan artefak, melaporkan status dan kondisi, dan mengidentifikasi dan memperbaiki masalah pemasangan; mengarahkan dan mengawasi staf kuratorial, teknis, dan siswa dalam penanganan, pemasangan, perawatan, dan penyimpanan benda-benda seni;  Melakukan tes dan pengujian untuk membangun persyaratan penyimpanan dan konservasi, kebijakan, dan prosedur;  Menyiapkan artefak untuk penyimpanan dan pengiriman;   memfoto Objek untuk dokumentasi;  Mengkoordinasikan instalasi pameran, membantu desain, membangun display, diorama, , dan model, dan memastikan ketersediaan bahan yang diperlukan; Memimpin tur dan mengajar kursus pendidikan untuk siswa dan masyarakat umum."
3,343399,"Teknisi Galeri, Museum, Dan Perpustakaan Lainnya","Jabatan ini mencakup teknisi Galeri, museum dan perpustakaan dari subgolongan di atas."
3,3434,Chef,"Chef merancang menu, membuat hidangan dan mengawasi perencanaan, persiapan pengaturan dan proses memasak makanan di hotel, restoran dan tempat makan lainnya, di atas kapal, di kereta penumpang dan di rumah tangga pribadi.  Tugasnya meliputi:  a) merencanakan dan mengembangkan resep dan menu, memperkirakan biaya makanan dan tenaga kerja, dan memesan persediaan makanan;  b) memantau kualitas hidangan pada semua tahap persiapan dan penyajian;  c) membahas masalah persiapan makanan dengan manajer, profesional diet, staf dapur dan pramusaji;  d) mengawasi dan mengkoordinasikan kegiatan koki dan pekerja lain yang terlibat dalam penyiapan makanan;  e) memeriksa persediaan, peralatan, dan wilayah kerja untuk memastikan kesesuaian dengan standar yang ditetapkan;  f) menentukan cara penyajian makanan, dan menciptakan tampilan makanan dekoratif.  g) mengarahkan koki dan pekerja lainnya dalam persiapan, memasak, garnishing, dan penyajian makanan;  h) berpartisipasi pada perekrutan staf dapur dan pemantauan kinerja;  i) mempersiapkan, membumbui dan memasak makanan khusus dan sajian kompleks;  j) menjelaskan dan menegakkan peraturan kebersihan dan keamanan pangan.  Contoh jabatan yang diklasifikasikan di sini:  - Chef  - Chef eksekutif   - Head chef  - Chef pastry   - Saucier  - Sous chef  Beberapa jabatan terkait yang diklasifikasikan di tempat lain:  - Koki - 5120  - Pekerja penyiapan makanan cepat saji - 9411"
3,343400,Chef,"Chef merancang Menu, membuat hidangan dan mengawasi perencanaan, persiapan pengaturan dan proses memasak makanan di hotel, restoran dan tempat makan lainnya, di atas kapal, di kereta penumpang dan di rumah tangga pribadi. Tugasnya meliputi merencanakan dan mengembangkan resep dan menu, memperkirakan biaya makanan dan tenaga kerja, dan memesan persediaan makanan; memantau kualitas hidangan pada semua tahap persiapan dan penyajian; membahas masalah persiapan makanan dengan manajer, profesional diet, staf dapur dan pramusaji; mengawasi dan mengkoordinasikan kegiatan koki dan pekerja lain yang terlibat dalam penyiapan makanan; memeriksa persediaan, peralatan, dan wilayah kerja untuk memastikan kesesuaian dengan standar yang ditetapkan; menentukan cara penyajian makanan, dan menciptakan tampilan makanan dekoratif. mengarahkan koki dan pekerja lainnya dalam persiapan, memasak, garnishing, dan penyajian makanan; berpartisipasi pada perekrutan staf dapur dan pemantauan kinerja; mempersiapkan, membumbui dan memasak makanan khusus dan sajian kompleks; menjelaskan dan menegakkan peraturan kebersihan dan keamanan pangan."
3,3435,Asisten Profesional Kesenian Dan Budaya Lainnya,"Subgolongan ini mencakup asisten profesional seni dan budaya yang tidak diklasifikasikan di tempat lain di 344 asisten profesional seni, budaya dan kuliner.   Misalnya yang membantu sutradara atau aktor dengan pementasan teater, film televisi, atau produksi komersial   Contoh jabatan yang diklasifikasikan di sini:   - Body artist  - Manajer lapangan (penyiaran)   - Teknisi tata lampu/ cahaya   - Koordinator program (penyiaran)   - Prompter   - Koordinator properti (penyiaran)   - Script-girl/boy   - Teknisi efek khusus   - Manajer panggung  - Teknisi panggung   - Koordinator stunt   - Artis stunt   - Seniman tato   - Teknisi teater   - Penata rias  - Walker-on"
3,343501,Body Artist,"Body Artist menghiasi atau memodifikasi tubuh manusia baik secara permanen atau sementara dengan menggunakan berbagai teknik seperti tato dengan memasukkan tinta di bawah lapisan kulit, melukis atau mewarnai kulit; piercing dengan menanamkan perhiasan dan bahan bio-kompatibel lainnya; dan modifikasi dengan memotong, branding, memanipulasi, meregangkan dan menggores untuk mengubah bentuk atau membuat pola di kulit, dengan menggunakan pisau bedah, panas dan teknik menahan.  berkonsultasi dengan pelanggan untuk mendiskusikan layanan yang mereka butuhkan;     mempertahankan, membersihkan dan mensterilkan peralatan dan kamar untuk memenuhi peraturan penetrasi kulit;   mendesain tato, membuat gambar garis dari fotokopi dan membuat stensil untuk tato ; membuat tindikan dan tato menggunakan jarum menggunakan mesin tato, memastikan standar kebersihan yang tinggi dan kontrol kontaminasi ;  menyarankan pelanggan pada prosedur setelah perawatan; mempromosikan diri untuk meningkatkan klien."
3,343502,Manajer Lapangan (Penyiaran),"Manager Lapangan (penyiaran) Mengorganisir pementasan suatu karya seni, mengatur dan memimpin produksi, mengerakan  bawahan agar seluruh staf mau dan mampu bekerja maksimal atau allout dalam mensukseskan keberhasilan dan terlaksanannya pemantasan karya seni.  memastikan bahwa set, dan peralatan teknis aman, siap pakai dan dalam posisi yang tepat. berperan sebagai penghubung dan koordinasi, antara sutradara dan orang yang terlibat dalam produksi. menyampaikan isyarat untuk presenter dan tamu untuk memastikan timing terpenuhi dan siaran berjalan lancar; memeriksa peralatan bekerja sebelum siaran dimulai;  membantu tamu di acara itu; menyampaikan instruksi dari ruang kontrol ke lantai studio;     membantu dalam perencanaan dan persiapan produksi; memberikan isyarat dan waktu untuk presenter, atau tamu;      melihat jadwal program ke depan untuk mengantisipasi perubahan set atau melihat alat peraga apa yang diperlukan dalam acara nanti;     mengarahan mereka yang terlibat dalam program; berurusan dengan masalah teknis; mengendalikan studio dan menghentikan produksi jika perlu; penghubung dengan staf humas; menyampaikan informasi dan laporan kemajuan dari acara live ke presenter studio; mengikuti peraturan kesehatan dan keselamatan,"
3,343503,Teknisi Tata Lampu/Cahaya,"Teknisi  Tata Lampu / Cahaya Menyiapkan segala perlengkapan tata lampu, mengecek dan menguji coba  semua lampu yang akan digunakan dalam pemetasan dan mengatasi apabila terjadi kecelakaan matinya lampu pada saat pertunjukan. memasang dan mengoperasikan peralatan pencahayaan di suatu acara; penghubung dengan sutradara dan / atau staf lain untuk menafsirkan visi kreatif mereka ke dalam desain pencahayaan; mengunjungi dan menilai lokasi untuk keperluan teknis; melakukan penilaian risiko untuk tujuan kesehatan dan keselamatan; menetapkan persyaratan pencahayaan; merencanakan pencahayaan; memutuskan jumlah kru pencahayaan dan peralatan yang dibutuhkan dan menggunakan kru dan menyewa peralatan; mengkoordinasikan peralatan dan kru teknis dan pelatihan kru lainnya yang diperlukan; merakit peralatan pencahayaan dan filter yang dibutuhkan; memastikan peralatan pencahayaan adalah bekerja dan mengatur setiap scaffolding dan crane yang diperlukan; melengkapi pencahayaan dan memastikan semua kabel aman tersembunyi; memuat sistem perubahan warna otomatis;    mempemrogram dan mengoperasikan konsol pencahayaan;      mengawasi fokus pencahayaan pada latihan; mengoperasikan dan memelihara peralatan selama acara; membongkar semua peralatan pada akhir siaran atau produksi dan memastikan aman diangkut dari lokasi dan / atau disimpan; meninjau gambar rekaman dengan sutradara; penghubung dengan manajer lantai, produser dan teknisi suara selama proyek."
3,343504,Koordinator Program (Penyiaran),"Koordinator Program  (penyiaran) Menyusun rencana program penyiaran;  Memberi petunjuk kepeda setiap kru yang terlibat dalam program penyiaran; Mengevaluasi pelaksanaan kegiatan penyiran untuk kelancaran pelaksanaan tugas. Berikutnya. Mengarahkan dan mengkoordinasikan kegiatan personil yang terlibat dalam penyusunan jadwal program radio atau stasiun televisi dan program, seperti olahraga atau berita; merencanakan dan menjadwal pemrograman dan cakupan acara, berdasarkan lama siaran, ketersediaan waktu, dan faktor-faktor lain, seperti kebutuhan masyarakat, rating, dan demografi pemirsa;  Mengarahkan dan mengoordinasikan kegiatan personel yang terlibat dalam siaran berita, olahraga, atau program; Memantau dan meninjau program untuk memastikan bahwa jadwal terpenuhi, pedoman dipatuhi, dan pertunjukan berkualitas memadai;     memeriksa log akhir Program untuk akurasi dan kesesuaian dengan aturan; Menetapkan jadwal kerja dan menetapkan pekerjaan untuk anggota staf; Memantau transmisi jaringan untuk nasihat mengenai jadwal program harian, isi program, feed khusus, atau perubahan program; Menyiapkan copy dan mengedit rekaman hingga materi siap untuk siaran; Berunding dengan direksi dan staf produksi untuk membahas isu-isu seperti masalah produksi dan casting, anggaran, kebijakan, dan liputan berita; Mengembangkan ide-ide untuk program dan fitur yang bisa dihasilkan."
3,343505,Koordinator Property (Penyiaran),"Koordinator  Property/Peralatan (penyiaran) Memasang properti di atas pentas, dan menyediakan properti yang dibutuhkan pada saat pertunjukan. Melayani pemenuhan kepada penyaji karya seni dan tuntutan artistik;  Memasang properti di atas pentas, Menyediakan properti yang dibutuhkan pada saat pertunjukan."
3,343506,Script Girl/Boy,"Scriptboy/girl menjaga kontinuitas internal film, merekam kemajuan produksi film setiap hari; sebagai editor dan perwakilan penulis di set, serta menjadi tangan kanan sutradara dan pengarah fotografi. membuat cadangan setiap departemen, memantau script saat syuting dan memastikan bahwa kesalahan dalam kontinuitas tidak terjadi sehingga film dapat dikompilasi di ruang editing; menciptakan laporan berdasarkan script, termasuk sinopsis yang memberikan informasi dasar tentang setiap adegan seperti waktu, dan sinopsis dari scene. untuk menentukan urutan shooting yang paling menguntungkan dan memastikan bahwa semua departemen, termasuk produksi, wardrobe, penata rias, sinkron dalam hal perkembangan waktu dalam cerita;"
3,343507,Teknisi Efek Khusus,"Teknisi Efek Khusus bertanggung jawab untuk penciptaan ilusi mekanik, robot, optik dan komputer untuk video game, acara televisi dan film. Membaca naskah dan menciptakan ide-ide efek khusus untuk  meningkatkan adegan tertentu; Bekerja dengan sutradara dan staf lain untuk memahami visi produksi; Review semua efek untuk memastikan sebelum produksi akhir; mematuhi jadwal produksi dan anggaran; memastikan keselamatan setiap efek dan berkoordinasi dengan petugas keselamatan yang diperlukan; Membuat script dengan efek khusus untuk digunakan oleh staf efek khusus dan desainer efek suara"
3,343508,Manajer Panggung,"Manajer Panggung merencanakan dan mengkoordinasikan latihan dan pertunjukan, termasuk pengawasan perencanaan dan latihan teknis, alat peraga, elemen panggung dan dekorasi. menganalisis dan menginterpretasikan naskah, rencana, model dan desain untuk semua informasi teknis dan produksi yang relevan;  berkonsultasi dengan manajemen, desainer dan sutradara untuk menentukan persyaratan latihan dan kinerja; melakukan tugas-tugas administratif, termasuk memprioritaskan tugas dan menentukan sumber daya produksi seperti waktu, keuangan, personil dan ruang; mempersiapkan latihan dan mendapatkan semua sumber daya yang diperlukan, seperti alat peraga, kostum dan setting; mempersiapkan dan mendistribusikan semua dokumentasi latihan, produksi dan kinerja yang diperlukan; mempersiapkan salinan cepat, yang mendefinisikan panggilan dan gerakan aktor, isyarat teknis, elemen panggung, alat peraga dan dekorasi;  mengatur ruang dan proses latihan, termasuk pergerakan terakhir ke panggung; mengawasi dan mengarahkan staf belakang panggung dan anggota tim manajemen panggung; memberikan isyarat untuk lampu, suara, masuknya pemain, dekorasi dan elemen kinerja lainnya."
3,343509,Stuntman,"Stuntman melakukan adegan berbahaya atau sulit untuk tujuan hiburan, termasuk mengganti aktor film dalam adegan berbahaya. melompat dari bangunan tinggi;  mengendarai mobil dan sepeda motor pada kecepatan tinggi ; melakukan adegan pertempuran, menggabungkan gerakan seni bela diri, gulat atau tinju ;     melakukan adegan terbang atau jatuh dengan bantuan tali, harness, parasut, trampolin dan matras; memasuki bangunan yang terbakar atau membakar diri (menggunakan prosedur keselamatan);    melakukan stunts pada kuda, perahu, truk dan ski air;   melakukan stunts dalam dan di bawah air yang melibatkan berenang, menyelam dan berbagai olahraga air; memeriksa skrip dalam hal aspek keamanan dan memberikan laporan keamanan; mengawasi pemain di set dan memberikan saran atau bantuan dengan aman."
3,343510,Penata Rias,"Penata Rias Merias dan  pemakaian kostum pemain yang  akan tampil di pentas sesuai dengan sesuai dengan  peran diatas panggung.  Menyiapkan peralatan periasan yang akan digunakan dalam penata rias dan busana pemain;  Memberi layanan riasan dan pemakaian kostum pemain yang  akan tampil di pentas ; Mendisain riasan wajah, mengubah karaktertokoh, dan membuat desain sesuai dengan  cerita."
3,343599,Asisten Profesional Kesenian Dan Budaya Lainnya,Jabatan ini mencakup asisten Profesional kesenian dan budaya Lainnya dari subgolongan di atas.
3,35,Teknisi Informasi Dan Komunikasi,"Teknisi informasi dan komunikasi memberikan dukungan harian untuk menjalankan sistem komputer, komunikasi dan jaringan, dan melakukan tugas teknis yang terkait dengan telekomunikasi, penyiaran gambar dan suara serta sinyal telekomunikasi lainnya di darat, laut dan pesawat udara.  Tugasnya meliputi: menyediakan bantuan untuk pengguna sistem komunikasi dan informasi, menginstal program dan perlengkapan baru; menetapkan, mengoperasikan dan memelihara jaringan dan sistem komunikasi data lainnya; menginstal, mengawasi dan mendukung perangkat keras atau lunak situs internet dan intranet atau web server; modifikasi halaman situs; dan menlakukan back-up dan pemulihan web server, mengoperasikan peralatan untuk merekam suara, mengedit dan mencampur gambar dan rekaman suara; melakukan kontrol dan memelihara dari sistem transmisi dan penyiaran dan sistem satelit untuk program acara radio dan televisi; melakukan kontrol dan memelihara sistem komunikasi radio, layanan satelit dan sistem multipleks di darat, laut atau di pesawat; menyediakan bantuan teknis yang berhubungan dengan penelitian dan pengembangan sistem computer dan perlengkapan telekomunikasi, atau menguji coba prototype; mendesain dan menyiapkan rancangan sirkuit yang sesuai dengan spesifikasi yang diberikan; menyediaan pengawasan teknis dalam pembuatan, penggunaan, pemeliharaan dan perbaikan sistem telekomunikasi.  Subgolongan pokok ini diklasifikasikan sebagai berikut:   351  Teknisi operasi teknologi informasi dan komunikasi dan pendukung pengguna   352  Teknisi telekomunikasi dan penyiaran"
3,351,Teknisi Operasi Teknologi Informasi Dan Komunikasi Dan Pendukung Pengguna,"Teknisi operasi teknologi Informasi dan komunikasi dan pendukung pengguna memberikan dukungan harian untuk menjalankan sistem komunikasi, komputer dan jaringan dan menyediakan bantuan teknis untuk pengguna.  Tugasnya meliputi: mengoperasikan dan mengendalikan perangkat komputer dan peralatan terkait, memantau sistem untuk kegagalan atau kesalahan peralatan dalam kinerja; memuat peralatan peripheral, seperti printer, dengan bahan yang dipilih untuk menjalankan operasi, atau mengawasi pemuatan peralatan peripheral oleh operator peralatan peripheral; menjawab pertanyaan pengguna mengenai perangkat lunak atau operasi perangkat keras untuk menyelesaikan masalah; menginstal dan melakukan perbaikan kecil pada perangkat keras, perangkat lunak, atau peralatan periferal, mengikuti desain atau spesifikasi instalasi; mengawasi kinerja harian sistem; menyiapkan peralatan untuk penggunaan karyawan, melakukan atau memastikan instalasi yang tepat dari kabel, sistem operasi, atau perangkat lunak yang sesuai, membuat, mengoperasikan dan memelihara jaringan dan sistem komunikasi data lainnya; menginstal, memantau dan mendukung keandalan dan kegunaan perangkat keras atau perangkat lunak dari Internet dan situs Intranet atau web server; memodifikasi halaman web, dan melakukan backup dan operasi pemulihan web server.  Golongan ini diklasifikasikan sebagai berikut:  3511 Teknisi operasi teknologi informasi dan komunikasi   3512 Teknisi pendukung penggunaan teknologi Informasi dan komunikasi   3513 Teknisi jaringan dan sistem komputer  3514 Teknisi web"
3,3511,Teknisi Operasi Teknologi Informasi Dan Komunikasi,"Teknisi operasi teknologi informasi dan komunikasi mendukung proses sehari-hari, operasi dan pemantauan sistem teknologi informasi dan komunikasi, peripheral, perangkat keras, perangkat lunak dan peralatan komputer yang terkait untuk menjamin kinerja optimal, dan mengidentifikasi masalah.  Tugasnya meliputi:  a) mengoperasikan dan mengendalikan peralatan komputer periferral dan yang terkait;  b) memasukkan perintah, menggunakan terminal komputer, dan mengaktifkan kontrol pada komputer dan peralatan peripheral untuk mengintegrasikan dan mengoperasikan peralatan;  c) memantau sistem untuk kegagalan peralatan atau kesalahan dalam kinerja;  d) memberitahu supervisor atau teknisi pemeliharaan tentang malfungsi peralatan;  e) menanggapi pesan kesalahan program dengan menemukan dan memperbaiki masalah, atau mengakhiri program;  f) membaca instruksi pekerjaan pemasangan untuk menentukan peralatan yang akan digunakan, urutan penggunaan, bahan seperti disk dan kertas yang akan dimuat, dan pengaturan kontrol;  g) mengambil, memisahkan dan memilah keluaran program yang diperlukan, dan mengirim data ke pengguna tertentu;  h) memuat peralatan peripheral, seperti printer, dengan bahan yang dipilih untuk menjalankan operasi, atau mengawasi pemuatan peralatan peripheral oleh operator peralatan peripheral.  Contoh jabatan yang diklasifikasikan di sini:  - Operator komputer  - Operator printer komputer kecepatan tinggi   - Operator peralatan perifer komputer   Beberapa jabatan terkait diklasifikasikan di tempat lain:  - Teknisi jaringan komputer- 3513"
3,351101,Operator Komputer,"Operator Komputer Memantau dan mengendalikan komputer dan peralatan elektronik pengolahan data untuk memproses data bisnis, ilmiah, teknik, dan lainnya sesuai dengan instruksi operasi.  memasukkan perintah, menggunakan terminal komputer, dan mengaktifkan kontrol pada komputer dan peralatan peripheral untuk mengintegrasikan dan mengoperasikan peralatan; Memonitor sistem untuk kegagalan peralatan atau kesalahan dalam kinerja; Menanggapi pesan kesalahan program dengan mencari dan memperbaiki masalah atau mengakhiri program; memberitahu supervisor atau teknisi pemeliharaan komputer dari kerusakan peralatan;     Mencatat informasi seperti waktu operasi komputer, masalah yang terjadi, dan tindakan yang diambil;   Mengoperasikan program spreadsheet dan jenis lain dari perangkat lunak untuk memuat dan memanipulasi data dan untuk menghasilkan laporan;    Membantu programmer dan sistem analis menguji dan debug program baru; mengambil, memisahkan dan menyortir output program yang diperlukan, dan mengirim data ke pengguna tertentu; Mengawasi operasi sistem perangkat keras komputer, termasuk koordinasi dan penjadwalan penggunaan terminal komputer dan jaringan untuk memastikan penggunaan yang efisien."
